rep,ID,time,prediction_iwRes,iwRes_simulated,iwRes_simulated_simBlq,censored,split,color,filter
16,58,23,-0.198546,1.54921,0.698598,1,All,#4682B4,0
17,58,23,-0.746095,1.93504,-1.08992,1,All,#4682B4,0
18,58,23,-0.0328719,1.43246,0.361842,1,All,#4682B4,0
19,58,23,0.212736,1.2594,-0.11299,1,All,#4682B4,0
20,58,23,0.588507,0.994609,-1.6088,1,All,#4682B4,0
21,58,23,0.479455,1.07145,-0.573924,1,All,#4682B4,0
1,58,24,-0.154731,1.51833,0.0156107,1,All,#4682B4,0
2,58,24,-0.447574,1.72468,-1.01529,1,All,#4682B4,0
3,58,24,0.339541,1.17004,-0.653995,1,All,#4682B4,0
4,58,24,0.0869564,1.34803,0.129338,1,All,#4682B4,0
5,58,24,-1.2921,2.31978,-0.624732,1,All,#4682B4,0
6,58,24,-0.910168,2.05065,-0.0413493,1,All,#4682B4,0
7,58,24,-0.434642,1.71557,0.103944,1,All,#4682B4,0
8,58,24,-0.599531,1.83176,-3.2841,1,All,#4682B4,0
9,58,24,-0.181583,1.53725,0.749075,1,All,#4682B4,0
10,58,24,-0.0873335,1.47084,-2.02802,1,All,#4682B4,0
11,58,24,0.246718,1.23545,-0.912076,1,All,#4682B4,0
12,58,24,-0.00922945,1.4158,-0.442882,1,All,#4682B4,0
13,58,24,-0.745716,1.93477,-0.214758,1,All,#4682B4,0
14,58,24,-0.596973,1.82996,-1.51486,1,All,#4682B4,0
15,58,24,-0.295867,1.61778,0.31603,1,All,#4682B4,0
16,58,24,-0.565661,1.80789,0.201524,1,All,#4682B4,0
17,58,24,-1.11456,2.19468,0.558042,1,All,#4682B4,0
18,58,24,-0.376823,1.67483,0.0902581,1,All,#4682B4,0
19,58,24,-0.104703,1.48308,1.26176,1,All,#4682B4,0
20,58,24,0.312733,1.18893,-1.09107,1,All,#4682B4,0
21,58,24,0.212804,1.25935,0.447253,1,All,#4682B4,0
1,58,25,-0.475788,1.74456,1.23478,1,All,#4682B4,0
2,58,25,-0.767478,1.9501,-1.69718,1,All,#4682B4,0
3,58,25,0.0194118,1.39562,0.650263,1,All,#4682B4,0
4,58,25,-0.238701,1.5775,0.462278,1,All,#4682B4,0
5,58,25,-1.71612,2.61856,0.914712,1,All,#4682B4,0
6,58,25,-1.28872,2.31739,0.826588,1,All,#4682B4,0
7,58,25,-0.805228,1.9767,-0.237476,1,All,#4682B4,0
8,58,25,-0.94819,2.07744,0.525221,1,All,#4682B4,0
9,58,25,-0.536123,1.78708,-1.43801,1,All,#4682B4,0
10,58,25,-0.418614,1.70428,-0.131561,1,All,#4682B4,0
11,58,25,-0.0318199,1.43172,-0.530578,1,All,#4682B4,0
12,58,25,-0.320769,1.63533,0.0126411,1,All,#4682B4,0
13,58,25,-1.10365,2.18699,-0.439864,1,All,#4682B4,0
14,58,25,-0.954901,2.08217,0.565942,1,All,#4682B4,0
15,58,25,-0.643139,1.86249,-0.385574,1,All,#4682B4,0
16,58,25,-0.932777,2.06658,-1.05061,1,All,#4682B4,0
17,58,25,-1.48303,2.45432,0.824065,1,All,#4682B4,0
18,58,25,-0.720774,1.91719,1.26634,1,All,#4682B4,0
19,58,25,-0.422142,1.70676,-0.441494,1,All,#4682B4,0
20,58,25,0.0369585,1.38326,-0.294706,1,All,#4682B4,0
21,58,25,-0.0538466,1.44724,0.0665548,1,All,#4682B4,0
1,58,26,-0.796844,1.9708,-1.75259,1,All,#4682B4,0
2,58,26,-1.08738,2.17552,0.476763,1,All,#4682B4,0
3,58,26,-0.300717,1.6212,0.946488,1,All,#4682B4,0
4,58,26,-0.564359,1.80698,0.353738,1,All,#4682B4,0
5,58,26,-2.14014,2.91735,-0.690318,1,All,#4682B4,0
6,58,26,-1.66726,2.58414,1.56661,1,All,#4682B4,0
7,58,26,-1.17582,2.23784,-1.72665,1,All,#4682B4,0
8,58,26,-1.29685,2.32313,0.912164,1,All,#4682B4,0
9,58,26,-0.890664,2.03691,-0.891043,1,All,#4682B4,0
10,58,26,-0.749895,1.93771,-1.13431,1,All,#4682B4,0
11,58,26,-0.310358,1.62799,-0.88888,1,All,#4682B4,0
12,58,26,-0.632308,1.85486,0.401503,1,All,#4682B4,0
13,58,26,-1.46158,2.4392,1.4214,1,All,#4682B4,0
14,58,26,-1.31283,2.33439,1.0663,1,All,#4682B4,0
15,58,26,-0.990411,2.10719,0.669045,1,All,#4682B4,0
16,58,26,-1.29989,2.32527,-2.04014,1,All,#4682B4,0
17,58,26,-1.8515,2.71396,-0.858842,1,All,#4682B4,0
18,58,26,-1.06473,2.15956,1.68272,1,All,#4682B4,0
19,58,26,-0.73958,1.93045,-0.580075,1,All,#4682B4,0
20,58,26,-0.238816,1.57758,1.27677,1,All,#4682B4,0
21,58,26,-0.320497,1.63514,0.862319,1,All,#4682B4,0
1,58,27,-1.1179,2.19703,-0.0635191,1,All,#4682B4,0
2,58,27,-1.40729,2.40095,2.16432,1,All,#4682B4,0
3,58,27,-0.620846,1.84678,-0.0275726,1,All,#4682B4,0
4,58,27,-0.890017,2.03645,-0.506786,1,All,#4682B4,0
5,58,27,-2.56416,3.21614,0.938142,1,All,#4682B4,0
6,58,27,-2.04581,2.85088,0.616369,1,All,#4682B4,0
7,58,27,-1.5464,2.49897,-1.03639,1,All,#4682B4,0
8,58,27,-1.64551,2.56881,-1.51596,1,All,#4682B4,0
9,58,27,-1.2452,2.28673,0.804648,1,All,#4682B4,0
10,58,27,-1.08118,2.17115,-0.902746,1,All,#4682B4,0
11,58,27,-0.588896,1.82427,-1.3657,1,All,#4682B4,0
12,58,27,-0.943847,2.07438,1.32252,1,All,#4682B4,0
13,58,27,-1.81951,2.69142,-0.64839,1,All,#4682B4,0
14,58,27,-1.67076,2.5866,-0.678697,1,All,#4682B4,0
15,58,27,-1.33768,2.3519,-0.327779,1,All,#4682B4,0
16,58,27,-1.66701,2.58396,-1.62431,1,All,#4682B4,0
17,58,27,-2.21997,2.9736,-1.52568,1,All,#4682B4,0
18,58,27,-1.40868,2.40192,1.03877,1,All,#4682B4,0
19,58,27,-1.05702,2.15413,-1.12127,1,All,#4682B4,0
20,58,27,-0.51459,1.77191,-1.42055,1,All,#4682B4,0
21,58,27,-0.587148,1.82303,1.29583,1,All,#4682B4,0
1,58,28,-1.43896,2.42326,0.304777,1,All,#4682B4,0
2,58,28,-1.72719,2.62637,1.36736,1,All,#4682B4,0
3,58,28,-0.940975,2.07236,-0.78758,1,All,#4682B4,0
4,58,28,-1.21568,2.26593,1.10655,1,All,#4682B4,0
5,58,28,-2.98818,3.51493,-0.623304,1,All,#4682B4,0
6,58,28,-2.42436,3.11762,-1.46458,1,All,#4682B4,0
7,58,28,-1.91699,2.76011,0.0335984,1,All,#4682B4,0
8,58,28,-1.99417,2.81449,-1.00995,1,All,#4682B4,0
9,58,28,-1.59974,2.53656,0.820306,1,All,#4682B4,0
10,58,28,-1.41246,2.40459,-1.97344,1,All,#4682B4,0
11,58,28,-0.867434,2.02054,-0.469063,1,All,#4682B4,0
12,58,28,-1.25539,2.29391,-1.48794,1,All,#4682B4,0
13,58,28,-2.17744,2.94363,-0.760342,1,All,#4682B4,0
14,58,28,-2.02869,2.83881,-0.139832,1,All,#4682B4,0
15,58,28,-1.68495,2.5966,-0.428246,1,All,#4682B4,0
16,58,28,-2.03412,2.84265,-1.40069,1,All,#4682B4,0
17,58,28,-2.58843,3.23324,1.13771,1,All,#4682B4,0
18,58,28,-1.75263,2.64429,-0.25782,1,All,#4682B4,0
19,58,28,-1.37446,2.37781,1.82564,1,All,#4682B4,0
20,58,28,-0.790364,1.96623,-0.0126661,1,All,#4682B4,0
21,58,28,-0.853799,2.01093,0.485769,1,All,#4682B4,0
1,59,2,6.51136,-1.69916,-1.69916,0,All,#4682B4,0
2,59,2,6.00204,-1.34027,-1.34027,0,All,#4682B4,0
3,59,2,5.98373,-1.32737,-1.32737,0,All,#4682B4,0
4,59,2,6.4861,-1.68137,-1.68137,0,All,#4682B4,0
5,59,2,5.0648,-0.679845,-0.679845,0,All,#4682B4,0
6,59,2,6.32114,-1.56513,-1.56513,0,All,#4682B4,0
7,59,2,6.30048,-1.55057,-1.55057,0,All,#4682B4,0
8,59,2,5.8152,-1.20861,-1.20861,0,All,#4682B4,0
9,59,2,6.64621,-1.79419,-1.79419,0,All,#4682B4,0
10,59,2,4.98033,-0.620323,-0.620323,0,All,#4682B4,0
11,59,2,6.12863,-1.42947,-1.42947,0,All,#4682B4,0
12,59,2,6.04898,-1.37335,-1.37335,0,All,#4682B4,0
13,59,2,5.44447,-0.94738,-0.94738,0,All,#4682B4,0
14,59,2,6.69772,-1.83048,-1.83048,0,All,#4682B4,0
15,59,2,5.99072,-1.3323,-1.3323,0,All,#4682B4,0
16,59,2,6.09615,-1.40659,-1.40659,0,All,#4682B4,0
17,59,2,5.94716,-1.3016,-1.3016,0,All,#4682B4,0
18,59,2,6.02285,-1.35493,-1.35493,0,All,#4682B4,0
19,59,2,5.60933,-1.06355,-1.06355,0,All,#4682B4,0
20,59,2,7.14534,-2.1459,-2.1459,0,All,#4682B4,0
21,59,2,6.10695,-1.4142,-1.4142,0,All,#4682B4,0
1,59,3,6.05785,-0.724274,-0.724274,0,All,#4682B4,0
2,59,3,5.48581,-0.321185,-0.321185,0,All,#4682B4,0
3,59,3,5.63046,-0.423112,-0.423112,0,All,#4682B4,0
4,59,3,5.84635,-0.57524,-0.57524,0,All,#4682B4,0
5,59,3,4.59427,0.307039,0.307039,0,All,#4682B4,0
6,59,3,5.81648,-0.554194,-0.554194,0,All,#4682B4,0
7,59,3,5.71772,-0.484604,-0.484604,0,All,#4682B4,0
8,59,3,5.18203,-0.107128,-0.107128,0,All,#4682B4,0
9,59,3,6.55228,-1.07268,-1.07268,0,All,#4682B4,0
10,59,3,4.31718,0.502288,0.502288,0,All,#4682B4,0
11,59,3,5.6104,-0.408976,-0.408976,0,All,#4682B4,0
12,59,3,5.37553,-0.24348,-0.24348,0,All,#4682B4,0
13,59,3,4.97116,0.0414608,0.0414608,0,All,#4682B4,0
14,59,3,5.97331,-0.664707,-0.664707,0,All,#4682B4,0
15,59,3,5.42372,-0.277434,-0.277434,0,All,#4682B4,0
16,59,3,5.5736,-0.383051,-0.383051,0,All,#4682B4,0
17,59,3,5.34587,-0.222574,-0.222574,0,All,#4682B4,0
18,59,3,5.24876,-0.154148,-0.154148,0,All,#4682B4,0
19,59,3,4.85661,0.122182,0.122182,0,All,#4682B4,0
20,59,3,6.58621,-1.09658,-1.09658,0,All,#4682B4,0
21,59,3,5.56635,-0.377941,-0.377941,0,All,#4682B4,0
1,59,5,4.54032,0.542353,0.542353,0,All,#4682B4,0
2,59,5,4.45336,0.603633,0.603633,0,All,#4682B4,0
3,59,5,4.3336,0.688019,0.688019,0,All,#4682B4,0
4,59,5,4.45982,0.599079,0.599079,0,All,#4682B4,0
5,59,5,3.65308,1.16755,1.16755,0,All,#4682B4,0
6,59,5,4.80713,0.354344,0.354344,0,All,#4682B4,0
7,59,5,4.55183,0.534246,0.534246,0,All,#4682B4,0
8,59,5,3.91569,0.982499,0.982499,0,All,#4682B4,0
9,59,5,5.32842,-0.0129776,-0.0129776,0,All,#4682B4,0
10,59,5,2.9314,1.67608,1.67608,0,All,#4682B4,0
11,59,5,4.5732,0.519183,0.519183,0,All,#4682B4,0
12,59,5,3.93596,0.968219,0.968219,0,All,#4682B4,0
13,59,5,3.82588,1.04578,1.04578,0,All,#4682B4,0
14,59,5,4.48838,0.578954,0.578954,0,All,#4682B4,0
15,59,5,4.28937,0.719185,0.719185,0,All,#4682B4,0
16,59,5,4.48214,0.583349,0.583349,0,All,#4682B4,0
17,59,5,4.12655,0.833921,0.833921,0,All,#4682B4,0
18,59,5,3.66349,1.16021,1.16021,0,All,#4682B4,0
19,59,5,3.35114,1.38031,1.38031,0,All,#4682B4,0
20,59,5,5.13636,0.122355,0.122355,0,All,#4682B4,0
21,59,5,4.48516,0.581226,0.581226,0,All,#4682B4,0
1,59,6,3.70512,0.729228,0.729228,0,All,#4682B4,0
2,59,6,3.93713,0.565741,0.565741,0,All,#4682B4,0
3,59,6,3.61435,0.793187,0.793187,0,All,#4682B4,0
4,59,6,3.75808,0.691908,0.691908,0,All,#4682B4,0
5,59,6,3.18249,1.0975,1.0975,0,All,#4682B4,0
6,59,6,4.30246,0.308312,0.308312,0,All,#4682B4,0
7,59,6,3.96886,0.54338,0.54338,0,All,#4682B4,0
8,59,6,3.28252,1.02701,1.02701,0,All,#4682B4,0
9,59,6,4.57426,0.116786,0.116786,0,All,#4682B4,0
10,59,6,2.23395,1.76589,1.76589,0,All,#4682B4,0
11,59,6,4.05457,0.48299,0.48299,0,All,#4682B4,0
12,59,6,3.20864,1.07907,1.07907,0,All,#4682B4,0
13,59,6,3.23579,1.05994,1.05994,0,All,#4682B4,0
14,59,6,3.74364,0.702085,0.702085,0,All,#4682B4,0
15,59,6,3.72218,0.717205,0.717205,0,All,#4682B4,0
16,59,6,3.93321,0.568506,0.568506,0,All,#4682B4,0
17,59,6,3.51579,0.862637,0.862637,0,All,#4682B4,0
18,59,6,2.86808,1.31905,1.31905,0,All,#4682B4,0
19,59,6,2.5984,1.50908,1.50908,0,All,#4682B4,0
20,59,6,4.38168,0.252493,0.252493,0,All,#4682B4,0
21,59,6,3.94456,0.560508,0.560508,0,All,#4682B4,0
1,59,7,2.86238,1.42171,1.42171,0,All,#4682B4,0
2,59,7,3.42091,1.02815,1.02815,0,All,#4682B4,0
3,59,7,2.88881,1.4031,1.4031,0,All,#4682B4,0
4,59,7,3.05582,1.28541,1.28541,0,All,#4682B4,0
5,59,7,2.71189,1.52776,1.52776,0,All,#4682B4,0
6,59,7,3.79779,0.762582,0.762582,0,All,#4682B4,0
7,59,7,3.3859,1.05282,1.05282,0,All,#4682B4,0
8,59,7,2.64936,1.57182,1.57182,0,All,#4682B4,0
9,59,7,3.80495,0.757533,0.757533,0,All,#4682B4,0
10,59,7,1.53621,2.3562,2.3562,0,All,#4682B4,0
11,59,7,3.53593,0.9471,0.9471,0,All,#4682B4,0
12,59,7,2.48085,1.69056,1.69056,0,All,#4682B4,0
13,59,7,2.64456,1.5752,1.5752,0,All,#4682B4,0
14,59,7,2.99878,1.3256,1.3256,0,All,#4682B4,0
15,59,7,3.15499,1.21553,1.21553,0,All,#4682B4,0
16,59,7,3.38409,1.05409,1.05409,0,All,#4682B4,0
17,59,7,2.90498,1.3917,1.3917,0,All,#4682B4,0
18,59,7,2.07251,1.9783,1.9783,0,All,#4682B4,0
19,59,7,1.84567,2.13814,2.13814,0,All,#4682B4,0
20,59,7,3.62486,0.884436,0.884436,0,All,#4682B4,0
21,59,7,3.40396,1.04009,1.04009,0,All,#4682B4,0
1,59,8,2.0179,0.234012,0.234012,0,All,#4682B4,0
2,59,8,2.90468,-0.390856,-0.390856,0,All,#4682B4,0
3,59,8,2.16189,0.132551,0.132551,0,All,#4682B4,0
4,59,8,2.35346,-0.00243473,-0.00243473,0,All,#4682B4,0
5,59,8,2.24129,0.0766048,0.0766048,0,All,#4682B4,0
6,59,8,3.29311,-0.664565,-0.664565,0,All,#4682B4,0
7,59,8,2.80294,-0.319162,-0.319162,0,All,#4682B4,0
8,59,8,2.01619,0.23522,0.23522,0,All,#4682B4,0
9,59,8,3.03209,-0.480633,-0.480633,0,All,#4682B4,0
10,59,8,0.83842,1.06513,1.06513,0,All,#4682B4,0
11,59,8,3.01729,-0.470206,-0.470206,0,All,#4682B4,0
12,59,8,1.75297,0.420698,0.420698,0,All,#4682B4,0
13,59,8,2.05311,0.209207,0.209207,0,All,#4682B4,0
14,59,8,2.25389,0.0677239,0.0677239,0,All,#4682B4,0
15,59,8,2.5878,-0.167565,-0.167565,0,All,#4682B4,0
16,59,8,2.83495,-0.341717,-0.341717,0,All,#4682B4,0
17,59,8,2.29416,0.0393486,0.0393486,0,All,#4682B4,0
18,59,8,1.2769,0.75616,0.75616,0,All,#4682B4,0
19,59,8,1.09293,0.885792,0.885792,0,All,#4682B4,0
20,59,8,2.8676,-0.364726,-0.364726,0,All,#4682B4,0
21,59,8,2.86336,-0.361741,-0.361741,0,All,#4682B4,0
1,59,9,1.17305,0.582712,-0.332878,1,All,#4682B4,0
2,59,9,2.38845,-0.273725,-1.54177,1,All,#4682B4,0
3,59,9,1.43469,0.398343,-1.50224,1,All,#4682B4,0
4,59,9,1.65107,0.245873,-0.718332,1,All,#4682B4,0
5,59,9,1.77069,0.161585,-0.00692211,1,All,#4682B4,0
6,59,9,2.78844,-0.555575,-0.573819,1,All,#4682B4,0
7,59,9,2.21997,-0.155003,-1.26685,1,All,#4682B4,0
8,59,9,1.38302,0.434755,0.116843,1,All,#4682B4,0
9,59,9,2.25846,-0.182126,-0.972713,1,All,#4682B4,0
10,59,9,0.140612,1.31022,0.662453,1,All,#4682B4,0
11,59,9,2.49865,-0.351374,-0.368297,1,All,#4682B4,0
12,59,9,1.02506,0.686988,-2.05795,1,All,#4682B4,0
13,59,9,1.4616,0.379382,-0.548298,1,All,#4682B4,0
14,59,9,1.509,0.345984,-0.282032,1,All,#4682B4,0
15,59,9,2.02061,-0.0145204,-0.448429,1,All,#4682B4,0
16,59,9,2.28579,-0.201383,-0.374444,1,All,#4682B4,0
17,59,9,1.68333,0.223139,-0.811673,1,All,#4682B4,0
18,59,9,0.481285,1.07016,0.316774,1,All,#4682B4,0
19,59,9,0.340198,1.16958,-0.343237,1,All,#4682B4,0
20,59,9,2.11025,-0.0776909,-0.134481,1,All,#4682B4,0
21,59,9,2.32276,-0.227436,-1.6404,1,All,#4682B4,0
1,59,10,0.32811,1.1781,0.450094,1,All,#4682B4,0
2,59,10,1.87223,0.090034,-1.15486,1,All,#4682B4,0
3,59,10,0.707438,0.910804,0.193018,1,All,#4682B4,0
4,59,10,0.948681,0.740812,0.14165,1,All,#4682B4,0
5,59,10,1.30009,0.493193,-0.463445,1,All,#4682B4,0
6,59,10,2.28377,-0.199958,-0.770365,1,All,#4682B4,0
7,59,10,1.63701,0.255783,0.232414,1,All,#4682B4,0
8,59,10,0.749852,0.880917,0.104689,1,All,#4682B4,0
9,59,10,1.48468,0.363117,-0.162598,1,All,#4682B4,0
10,59,10,-0.5572,1.80193,-0.0244363,1,All,#4682B4,0
11,59,10,1.98001,0.0140846,-0.636666,1,All,#4682B4,0
12,59,10,0.297156,1.19991,-1.38141,1,All,#4682B4,0
13,59,10,0.870089,0.796192,0.363397,1,All,#4682B4,0
14,59,10,0.764107,0.870872,-0.30378,1,All,#4682B4,0
15,59,10,1.45341,0.385152,0.250813,1,All,#4682B4,0
16,59,10,1.73664,0.185579,0.106144,1,All,#4682B4,0
17,59,10,1.07251,0.653557,-1.03736,1,All,#4682B4,0
18,59,10,-0.314332,1.63079,1.02202,1,All,#4682B4,0
19,59,10,-0.412536,1.69999,0.8405,1,All,#4682B4,0
20,59,10,1.35289,0.455984,-1.58096,1,All,#4682B4,0
21,59,10,1.78217,0.153496,0.140116,1,All,#4682B4,0
1,59,11,-0.516846,1.7735,0.615152,1,All,#4682B4,0
2,59,11,1.356,0.453793,-0.690434,1,All,#4682B4,0
3,59,11,-0.019832,1.42327,-1.92833,1,All,#4682B4,0
4,59,11,0.246291,1.23575,-0.381841,1,All,#4682B4,0
5,59,11,0.829489,0.824801,-2.00502,1,All,#4682B4,0
6,59,11,1.7791,0.15566,-0.714117,1,All,#4682B4,0
7,59,11,1.05404,0.666569,-1.23552,1,All,#4682B4,0
8,59,11,0.116684,1.32708,0.57392,1,All,#4682B4,0
9,59,11,0.710873,0.908384,0.0343233,1,All,#4682B4,0
10,59,11,-1.25501,2.29365,0.888962,1,All,#4682B4,0
11,59,11,1.46137,0.379544,-1.4837,1,All,#4682B4,0
12,59,11,-0.430753,1.71283,1.22433,1,All,#4682B4,0
13,59,11,0.278573,1.213,-0.758807,1,All,#4682B4,0
14,59,11,0.0192145,1.39576,-1.63704,1,All,#4682B4,0
15,59,11,0.886222,0.784824,-1.27622,1,All,#4682B4,0
16,59,11,1.18748,0.572542,-0.219537,1,All,#4682B4,0
17,59,11,0.461686,1.08397,0.772918,1,All,#4682B4,0
18,59,11,-1.10995,2.19143,0.84587,1,All,#4682B4,0
19,59,11,-1.16527,2.23041,-0.162984,1,All,#4682B4,0
20,59,11,0.595527,0.989662,-0.212033,1,All,#4682B4,0
21,59,11,1.24157,0.534429,-0.849395,1,All,#4682B4,0
1,59,12,-1.36181,2.3689,0.213023,1,All,#4682B4,0
2,59,12,0.839777,0.817551,0.805711,1,All,#4682B4,0
3,59,12,-0.747106,1.93575,-1.95465,1,All,#4682B4,0
4,59,12,-0.456099,1.73069,-1.46883,1,All,#4682B4,0
5,59,12,0.358889,1.15641,-0.432958,1,All,#4682B4,0
6,59,12,1.27442,0.511277,-0.596065,1,All,#4682B4,0
7,59,12,0.471079,1.07735,0.81034,1,All,#4682B4,0
8,59,12,-0.516484,1.77324,0.271596,1,All,#4682B4,0
9,59,12,-0.0629455,1.45365,0.139036,1,All,#4682B4,0
10,59,12,-1.95283,2.78536,1.43426,1,All,#4682B4,0
11,59,12,0.942734,0.745002,-0.418359,1,All,#4682B4,0
12,59,12,-1.15866,2.22575,1.86136,1,All,#4682B4,0
13,59,12,-0.312944,1.62982,-0.509789,1,All,#4682B4,0
14,59,12,-0.725678,1.92065,-0.456957,1,All,#4682B4,0
15,59,12,0.319032,1.18449,0.317064,1,All,#4682B4,0
16,59,12,0.638325,0.959505,0.613405,1,All,#4682B4,0
17,59,12,-0.149138,1.51439,-0.112646,1,All,#4682B4,0
18,59,12,-1.90557,2.75206,-0.207517,1,All,#4682B4,0
19,59,12,-1.91801,2.76082,0.774306,1,All,#4682B4,0
20,59,12,-0.161839,1.52334,0.928343,1,All,#4682B4,0
21,59,12,0.70097,0.915362,-0.619451,1,All,#4682B4,0
1,59,13,-2.20677,2.9643,-0.575431,1,All,#4682B4,0
2,59,13,0.323551,1.18131,-0.129327,1,All,#4682B4,0
3,59,13,-1.47438,2.44822,0.946318,1,All,#4682B4,0
4,59,13,-1.15849,2.22563,-1.75719,1,All,#4682B4,0
5,59,13,-0.11171,1.48802,0.127831,1,All,#4682B4,0
6,59,13,0.769751,0.866895,-0.129504,1,All,#4682B4,0
7,59,13,-0.111886,1.48814,-0.974503,1,All,#4682B4,0
8,59,13,-1.14965,2.2194,-1.5768,1,All,#4682B4,0
9,59,13,-0.836766,1.99893,-0.534689,1,All,#4682B4,0
10,59,13,-2.65064,3.27708,-0.151033,1,All,#4682B4,0
11,59,13,0.424095,1.11046,-0.188593,1,All,#4682B4,0
12,59,13,-1.88657,2.73867,2.5482,1,All,#4682B4,0
13,59,13,-0.904462,2.04663,0.107013,1,All,#4682B4,0
14,59,13,-1.47057,2.44554,0.138887,1,All,#4682B4,0
15,59,13,-0.248156,1.58416,-1.97367,1,All,#4682B4,0
16,59,13,0.0891687,1.34647,1.01994,1,All,#4682B4,0
17,59,13,-0.759962,1.94481,0.795982,1,All,#4682B4,0
18,59,13,-2.70118,3.31269,-1.73598,1,All,#4682B4,0
19,59,13,-2.67074,3.29124,1.38067,1,All,#4682B4,0
20,59,13,-0.919201,2.05702,-1.32183,1,All,#4682B4,0
21,59,13,0.160372,1.29629,-0.0594374,1,All,#4682B4,0
1,59,14,-3.05173,3.55971,-1.04178,1,All,#4682B4,0
2,59,14,-0.192674,1.54507,-0.101477,1,All,#4682B4,0
3,59,14,-2.20166,2.9607,1.5588,1,All,#4682B4,0
4,59,14,-1.86088,2.72057,0.408225,1,All,#4682B4,0
5,59,14,-0.582309,1.81962,0.0378805,1,All,#4682B4,0
6,59,14,0.265079,1.22251,-1.09138,1,All,#4682B4,0
7,59,14,-0.69485,1.89893,-0.861018,1,All,#4682B4,0
8,59,14,-1.78282,2.66557,-0.516575,1,All,#4682B4,0
9,59,14,-1.61059,2.5442,0.419368,1,All,#4682B4,0
10,59,14,-3.34846,3.76879,0.677015,1,All,#4682B4,0
11,59,14,-0.0945435,1.47592,0.575011,1,All,#4682B4,0
12,59,14,-2.61448,3.2516,0.515426,1,All,#4682B4,0
13,59,14,-1.49598,2.46344,-1.11109,1,All,#4682B4,0
14,59,14,-2.21546,2.97043,-0.757116,1,All,#4682B4,0
15,59,14,-0.815345,1.98383,-1.18904,1,All,#4682B4,0
16,59,14,-0.459987,1.73343,-0.262755,1,All,#4682B4,0
17,59,14,-1.37079,2.37522,1.35328,1,All,#4682B4,0
18,59,14,-3.49679,3.87332,0.660215,1,All,#4682B4,0
19,59,14,-3.42347,3.82165,-0.42505,1,All,#4682B4,0
20,59,14,-1.67656,2.59069,1.19629,1,All,#4682B4,0
21,59,14,-0.380226,1.67723,-0.258366,1,All,#4682B4,0
1,59,15,-3.89669,4.1551,0.646443,1,All,#4682B4,0
2,59,15,-0.7089,1.90883,-0.327658,1,All,#4682B4,0
3,59,15,-2.92893,3.47317,-0.548758,1,All,#4682B4,0
